work_year,experience_level,employee_residence,remote_ratio,company_location,company_size,salario_eur,job_title_mean,company_location_mean,employee_location_mean,job_title_map,employment_type_encoded
137121.89788235293,3,4,0,3,2,165765.6,100018.92895424837,139676.24877631577,140596.25071904127,3,2
137121.89788235293,3,4,0,3,2,97538.40000000001,100018.92895424837,139676.24877631577,140596.25071904127,3,2
137121.89788235293,3,4,100,3,2,345993.60000000003,148776.6704950495,139676.24877631577,140596.25071904127,0,2
137121.89788235293,3,4,100,3,2,196070.4,148776.6704950495,139676.24877631577,140596.25071904127,0,2
137121.89788235293,3,4,0,3,2,141312.0,100018.92895424837,139676.24877631577,140596.25071904127,3,2
137121.89788235293,3,4,0,3,2,92460.0,100018.92895424837,139676.24877631577,140596.25071904127,3,2
137121.89788235293,3,4,100,3,2,189980.0,100018.92895424837,139676.24877631577,140596.25071904127,3,2
137121.89788235293,3,4,100,3,2,111872.0,100018.92895424837,139676.24877631577,140596.25071904127,3,2
137121.89788235293,3,4,0,3,2,239200.0,131362.87584615385,139676.24877631577,140596.25071904127,3,2
137121.89788235293,3,4,0,3,2,207000.0,131362.87584615385,139676.24877631577,140596.25071904127,3,2
137121.89788235293,4,4,0,3,2,178940.0,131362.87584615385,139676.24877631577,140596.25071904127,3,2
137121.89788235293,4,4,0,3,2,106260.0,131362.87584615385,139676.24877631577,140596.25071904127,3,2
137121.89788235293,3,4,100,3,3,156400.0,142600.0,139676.24877631577,140596.25071904127,2,2
137121.89788235293,3,4,100,3,3,82800.0,100696.60666666667,139676.24877631577,140596.25071904127,4,2
137121.89788235293,1,4,100,3,2,87400.0,100018.92895424837,139676.24877631577,140596.25071904127,3,2
137121.89788235293,1,4,100,3,2,64400.0,100018.92895424837,139676.24877631577,140596.25071904127,3,2
137121.89788235293,3,4,0,3,2,253000.0,131362.87584615385,139676.24877631577,140596.25071904127,3,2
137121.89788235293,3,4,0,3,2,147200.0,131362.87584615385,139676.24877631577,140596.25071904127,3,2
137121.89788235293,3,4,100,3,2,106659.28,100018.92895424837,139676.24877631577,140596.25071904127,3,2
137121.89788235293,3,4,100,3,2,75132.72,100018.92895424837,139676.24877631577,140596.25071904127,3,2
137121.89788235293,3,4,0,3,2,161000.0,129600.18423809524,139676.24877631577,140596.25071904127,1,2
137121.89788235293,3,4,0,3,2,110400.0,129600.18423809524,139676.24877631577,140596.25071904127,1,2
137121.89788235293,3,4,100,3,2,138000.0,142315.46851211073,139676.24877631577,140596.25071904127,4,2
137121.89788235293,3,4,100,3,2,110400.0,142315.46851211073,139676.24877631577,140596.25071904127,4,2
137121.89788235293,3,4,0,3,2,184000.0,150059.7081081081,139676.24877631577,140596.25071904127,0,2
137121.89788235293,3,4,0,3,2,161000.0,150059.7081081081,139676.24877631577,140596.25071904127,0,2
137121.89788235293,2,4,0,3,2,189520.0,100018.92895424837,139676.24877631577,140596.25071904127,3,2
137121.89788235293,2,4,0,3,2,119600.0,100018.92895424837,139676.24877631577,140596.25071904127,3,2
137121.89788235293,3,24,100,19,2,126960.0,148776.6704950495,79938.8481395349,80029.25748502994,0,2
137121.89788235293,3,24,100,19,2,84640.0,148776.6704950495,79938.8481395349,80029.25748502994,0,2
137121.89788235293,3,36,0,30,2,59800.0,107284.27724137931,59764.12,59764.12,0,2
137121.89788235293,3,36,0,30,2,44160.0,107284.27724137931,59764.12,59764.12,0,2
137121.89788235293,3,4,100,3,2,101200.0,100018.92895424837,139676.24877631577,140596.25071904127,3,2
137121.89788235293,3,4,100,3,2,69000.0,100018.92895424837,139676.24877631577,140596.25071904127,3,2
137121.89788235293,3,4,0,3,2,119600.0,140179.14058252427,139676.24877631577,140596.25071904127,0,2
137121.89788235293,3,4,0,3,2,80040.0,140179.14058252427,139676.24877631577,140596.25071904127,0,2
137121.89788235293,2,4,0,3,2,147200.0,100018.92895424837,139676.24877631577,140596.25071904127,3,2
137121.89788235293,2,4,0,3,2,103040.0,100018.92895424837,139676.24877631577,140596.25071904127,3,2
137121.89788235293,2,4,0,3,2,149500.0,131362.87584615385,139676.24877631577,140596.25071904127,3,2
137121.89788235293,2,4,0,3,2,119600.0,131362.87584615385,139676.24877631577,140596.25071904127,3,2
137121.89788235293,3,4,0,3,2,275540.0,175976.47379310345,139676.24877631577,140596.25071904127,1,2
137121.89788235293,3,4,0,3,2,225492.0,175976.47379310345,139676.24877631577,140596.25071904127,1,2
137121.89788235293,2,4,0,3,2,133400.0,129600.18423809524,139676.24877631577,140596.25071904127,1,2
137121.89788235293,2,4,0,3,2,92000.0,129600.18423809524,139676.24877631577,140596.25071904127,1,2
137121.89788235293,3,4,0,3,2,135332.0,131362.87584615385,139676.24877631577,140596.25071904127,3,2
137121.89788235293,3,4,0,3,2,83444.0,131362.87584615385,139676.24877631577,140596.25071904127,3,2
137121.89788235293,1,4,0,3,2,105892.0,131362.87584615385,139676.24877631577,140596.25071904127,3,2
137121.89788235293,1,4,0,3,2,67988.0,131362.87584615385,139676.24877631577,140596.25071904127,3,2
137121.89788235293,3,4,0,3,2,154928.0,131362.87584615385,139676.24877631577,140596.25071904127,3,2
137121.89788235293,3,4,0,3,2,96784.0,131362.87584615385,139676.24877631577,140596.25071904127,3,2
137121.89788235293,3,4,0,3,2,193200.0,129600.18423809524,139676.24877631577,140596.25071904127,1,2
137121.89788235293,3,4,0,3,2,147200.0,129600.18423809524,139676.24877631577,140596.25071904127,1,2
137121.89788235293,2,4,0,3,2,133400.0,129600.18423809524,139676.24877631577,140596.25071904127,1,2
137121.89788235293,2,4,0,3,2,92000.0,129600.18423809524,139676.24877631577,140596.25071904127,1,2
137121.89788235293,3,4,0,3,3,204424.0,175043.32413793105,139676.24877631577,140596.25071904127,1,2
137121.89788235293,3,4,0,3,3,125120.0,175043.32413793105,139676.24877631577,140596.25071904127,1,2
137121.89788235293,2,4,0,3,2,92000.0,100018.92895424837,139676.24877631577,140596.25071904127,3,2
137121.89788235293,2,4,0,3,2,78200.0,100018.92895424837,139676.24877631577,140596.25071904127,3,2
137121.89788235293,2,24,100,19,2,78260.72,131362.87584615385,79938.8481395349,80029.25748502994,3,2
137121.89788235293,2,24,100,19,2,53105.16,131362.87584615385,79938.8481395349,80029.25748502994,3,2
137121.89788235293,4,4,0,3,2,184000.0,129600.18423809524,139676.24877631577,140596.25071904127,1,2
137121.89788235293,4,4,0,3,2,133400.0,129600.18423809524,139676.24877631577,140596.25071904127,1,2
137121.89788235293,2,4,0,3,2,128800.0,131362.87584615385,139676.24877631577,140596.25071904127,3,2
137121.89788235293,2,4,0,3,2,87400.0,131362.87584615385,139676.24877631577,140596.25071904127,3,2
137121.89788235293,3,4,100,3,2,170200.0,100018.92895424837,139676.24877631577,140596.25071904127,3,2
137121.89788235293,3,4,100,3,2,110630.0,100018.92895424837,139676.24877631577,140596.25071904127,3,2
137121.89788235293,2,4,100,3,3,119600.0,93533.33333333333,139676.24877631577,140596.25071904127,3,2
137121.89788235293,3,4,0,3,2,188600.0,129600.18423809524,139676.24877631577,140596.25071904127,1,2
137121.89788235293,3,4,0,3,2,128800.0,129600.18423809524,139676.24877631577,140596.25071904127,1,2
137121.89788235293,3,4,100,3,2,273516.0,129600.18423809524,139676.24877631577,140596.25071904127,1,2
137121.89788235293,3,4,100,3,2,182344.0,129600.18423809524,139676.24877631577,140596.25071904127,1,2
137121.89788235293,3,4,0,3,2,129984.96,148317.05951219512,139676.24877631577,140596.25071904127,1,2
137121.89788235293,3,4,0,3,2,86656.64,148317.05951219512,139676.24877631577,140596.25071904127,1,2
137121.89788235293,3,4,100,3,2,169280.0,161047.53333333333,139676.24877631577,140596.25071904127,0,2
137121.89788235293,3,4,100,3,2,131560.0,161047.53333333333,139676.24877631577,140596.25071904127,0,2
137121.89788235293,3,4,0,3,2,64400.0,100018.92895424837,139676.24877631577,140596.25071904127,3,2
137121.89788235293,3,4,0,3,2,50600.0,100018.92895424837,139676.24877631577,140596.25071904127,3,2
137121.89788235293,3,4,100,3,2,253276.0,140179.14058252427,139676.24877631577,140596.25071904127,0,2
137121.89788235293,3,4,100,3,2,168820.0,140179.14058252427,139676.24877631577,140596.25071904127,0,2
137121.89788235293,2,4,100,3,2,69000.0,100018.92895424837,139676.24877631577,140596.25071904127,3,2
137121.89788235293,2,4,100,3,2,59800.0,100018.92895424837,139676.24877631577,140596.25071904127,3,2
137121.89788235293,2,4,0,3,2,147200.0,145684.24588235296,139676.24877631577,140596.25071904127,4,2
137121.89788235293,2,4,0,3,2,135240.0,145684.24588235296,139676.24877631577,140596.25071904127,4,2
137121.89788235293,3,4,100,3,2,137116.80000000002,148776.6704950495,139676.24877631577,140596.25071904127,0,2
137121.89788235293,3,4,100,3,2,104788.0,148776.6704950495,139676.24877631577,140596.25071904127,0,2
137121.89788235293,2,25,100,37,3,69018.40000000001,57509.200000000004,49381.0,76470.4,3,2
137121.89788235293,3,4,0,3,2,165765.6,100018.92895424837,139676.24877631577,140596.25071904127,3,2
137121.89788235293,3,4,0,3,2,97538.40000000001,100018.92895424837,139676.24877631577,140596.25071904127,3,2
137121.89788235293,2,57,100,55,3,15660.24,129600.18423809524,27781.922068965516,33320.97464788733,1,2
137121.89788235293,1,57,0,21,3,64400.0,50600.0,73630.75428571428,33320.97464788733,4,2
137121.89788235293,1,12,50,10,2,73600.0,125732.80363636365,96600.0,96600.0,4,2
137121.89788235293,2,57,50,55,3,16778.96,66763.848,27781.922068965516,33320.97464788733,3,2
137121.89788235293,2,4,0,3,2,230000.0,142315.46851211073,139676.24877631577,140596.25071904127,4,2
137121.89788235293,2,4,0,3,2,138000.0,142315.46851211073,139676.24877631577,140596.25071904127,4,2
137121.89788235293,3,4,0,3,2,128340.0,131362.87584615385,139676.24877631577,140596.25071904127,3,2
137121.89788235293,3,4,0,3,2,100648.0,131362.87584615385,139676.24877631577,140596.25071904127,3,2
137121.89788235293,3,4,0,3,2,96600.0,129600.18423809524,139676.24877631577,140596.25071904127,1,2
137121.89788235293,3,4,0,3,2,64400.0,129600.18423809524,139676.24877631577,140596.25071904127,1,2
137121.89788235293,4,4,100,3,2,194040.88,131362.87584615385,139676.24877631577,140596.25071904127,3,2
137121.89788235293,4,4,100,3,2,107367.68000000001,131362.87584615385,139676.24877631577,140596.25071904127,3,2
137121.89788235293,1,4,0,3,2,138000.0,148317.05951219512,139676.24877631577,140596.25071904127,1,2
137121.89788235293,1,4,0,3,2,92000.0,148317.05951219512,139676.24877631577,140596.25071904127,1,2
137121.89788235293,3,4,0,3,2,134320.0,131362.87584615385,139676.24877631577,140596.25071904127,3,2
137121.89788235293,3,4,0,3,2,69000.0,131362.87584615385,139676.24877631577,140596.25071904127,3,2
137121.89788235293,1,4,100,3,2,69000.0,100018.92895424837,139676.24877631577,140596.25071904127,3,2
137121.89788235293,1,4,100,3,2,55200.0,100018.92895424837,139676.24877631577,140596.25071904127,3,2
137121.89788235293,2,4,0,3,2,170844.0,140179.14058252427,139676.24877631577,140596.25071904127,0,2
137121.89788235293,2,4,0,3,2,151800.0,140179.14058252427,139676.24877631577,140596.25071904127,0,2
137121.89788235293,3,4,100,3,2,147200.0,131362.87584615385,139676.24877631577,140596.25071904127,3,2
137121.89788235293,3,4,100,3,2,119600.0,131362.87584615385,139676.24877631577,140596.25071904127,3,2
137121.89788235293,3,4,0,3,2,155480.0,100018.92895424837,139676.24877631577,140596.25071904127,3,2
137121.89788235293,3,4,0,3,2,101752.0,100018.92895424837,139676.24877631577,140596.25071904127,3,2
137121.89788235293,3,4,100,3,2,177560.0,90606.2,139676.24877631577,140596.25071904127,0,2
137121.89788235293,3,4,100,3,2,125902.0,90606.2,139676.24877631577,140596.25071904127,0,2
137121.89788235293,3,4,0,3,2,128340.0,142315.46851211073,139676.24877631577,140596.25071904127,4,2
137121.89788235293,3,4,0,3,2,100648.0,142315.46851211073,139676.24877631577,140596.25071904127,4,2
137121.89788235293,3,4,100,3,2,253920.0,131362.87584615385,139676.24877631577,140596.25071904127,3,2
137121.89788235293,3,4,100,3,2,164220.0,131362.87584615385,139676.24877631577,140596.25071904127,3,2
137121.89788235293,2,40,0,35,2,54298.4,129600.18423809524,53061.97974025974,55626.28200000001,1,2
137121.89788235293,2,40,0,35,2,44425.880000000005,129600.18423809524,53061.97974025974,55626.28200000001,1,2
137121.89788235293,2,38,100,31,2,69106.72,131362.87584615385,57745.41,57745.41,3,2
137121.89788235293,2,38,100,31,2,44425.880000000005,131362.87584615385,57745.41,57745.41,3,2
137121.89788235293,3,24,0,19,2,179999.84,142315.46851211073,79938.8481395349,80029.25748502994,4,2
137121.89788235293,3,24,0,19,2,93129.76000000001,142315.46851211073,79938.8481395349,80029.25748502994,4,2
137121.89788235293,3,24,0,19,2,125999.52,131362.87584615385,79938.8481395349,80029.25748502994,3,2
137121.89788235293,3,24,0,19,2,93129.76000000001,131362.87584615385,79938.8481395349,80029.25748502994,3,2
137121.89788235293,3,4,0,3,2,231840.0,131362.87584615385,139676.24877631577,140596.25071904127,3,2
137121.89788235293,3,4,0,3,2,118680.0,131362.87584615385,139676.24877631577,140596.25071904127,3,2
122671.5311298077,3,4,100,3,3,119600.0,119458.46153846153,139676.24877631577,140596.25071904127,0,2
86560.232,2,4,100,3,2,138000.0,143827.625,139676.24877631577,140596.25071904127,1,2
137121.89788235293,3,4,0,3,2,150696.0,131362.87584615385,139676.24877631577,140596.25071904127,3,2
137121.89788235293,3,4,0,3,2,115920.0,131362.87584615385,139676.24877631577,140596.25071904127,3,2
137121.89788235293,3,5,100,5,2,239200.0,145684.24588235296,121364.27448275863,121645.07341176471,4,2
137121.89788235293,3,5,100,5,2,101200.0,145684.24588235296,121364.27448275863,121645.07341176471,4,2
137121.89788235293,3,4,100,3,2,156400.0,140179.14058252427,139676.24877631577,140596.25071904127,0,2
137121.89788235293,3,4,100,3,2,119600.0,140179.14058252427,139676.24877631577,140596.25071904127,0,2
137121.89788235293,3,4,0,3,2,227700.0,142315.46851211073,139676.24877631577,140596.25071904127,4,2
137121.89788235293,3,4,0,3,2,158424.0,142315.46851211073,139676.24877631577,140596.25071904127,4,2
137121.89788235293,3,4,0,3,2,220568.16,129600.18423809524,139676.24877631577,140596.25071904127,1,2
137121.89788235293,3,4,0,3,2,147045.44,129600.18423809524,139676.24877631577,140596.25071904127,1,2
137121.89788235293,3,4,0,3,2,150696.0,142315.46851211073,139676.24877631577,140596.25071904127,4,2
137121.89788235293,3,4,0,3,2,115920.0,142315.46851211073,139676.24877631577,140596.25071904127,4,2
137121.89788235293,2,4,0,3,2,118450.0,129600.18423809524,139676.24877631577,140596.25071904127,1,2
137121.89788235293,2,4,0,3,2,97750.0,129600.18423809524,139676.24877631577,140596.25071904127,1,2
137121.89788235293,3,4,0,3,2,231840.0,131362.87584615385,139676.24877631577,140596.25071904127,3,2
137121.89788235293,3,4,0,3,2,118680.0,131362.87584615385,139676.24877631577,140596.25071904127,3,2
137121.89788235293,3,4,0,3,2,275540.0,175976.47379310345,139676.24877631577,140596.25071904127,1,2
137121.89788235293,3,4,0,3,2,225492.0,175976.47379310345,139676.24877631577,140596.25071904127,1,2
137121.89788235293,2,4,0,3,2,142600.0,130528.76363636363,139676.24877631577,140596.25071904127,3,2
137121.89788235293,2,4,0,3,2,128800.0,130528.76363636363,139676.24877631577,140596.25071904127,3,2
137121.89788235293,4,4,0,3,2,154100.0,131362.87584615385,139676.24877631577,140596.25071904127,3,2
137121.89788235293,4,4,0,3,2,97980.0,131362.87584615385,139676.24877631577,140596.25071904127,3,2
137121.89788235293,3,4,100,3,2,173420.0,148776.6704950495,139676.24877631577,140596.25071904127,0,2
137121.89788235293,3,4,100,3,2,107640.0,148776.6704950495,139676.24877631577,140596.25071904127,0,2
137121.89788235293,3,4,100,3,2,230000.0,100018.92895424837,139676.24877631577,140596.25071904127,3,2
137121.89788235293,3,4,100,3,2,126960.0,100018.92895424837,139676.24877631577,140596.25071904127,3,2
137121.89788235293,2,5,100,5,2,119600.0,100018.92895424837,121364.27448275863,121645.07341176471,3,2
137121.89788235293,2,5,100,5,2,92000.0,100018.92895424837,121364.27448275863,121645.07341176471,3,2
137121.89788235293,3,22,0,18,3,113532.6,113532.6,81225.69928571429,87190.47,0,2
137121.89788235293,3,4,0,3,2,128800.0,131362.87584615385,139676.24877631577,140596.25071904127,3,2
137121.89788235293,3,4,0,3,2,110400.0,131362.87584615385,139676.24877631577,140596.25071904127,3,2
137121.89788235293,3,4,0,3,2,147200.0,96497.77777777778,139676.24877631577,140596.25071904127,0,2
137121.89788235293,3,4,0,3,2,124200.0,96497.77777777778,139676.24877631577,140596.25071904127,0,2
137121.89788235293,2,4,0,3,2,96140.0,175976.47379310345,139676.24877631577,140596.25071904127,1,2
137121.89788235293,2,4,0,3,2,64400.0,175976.47379310345,139676.24877631577,140596.25071904127,1,2
137121.89788235293,2,4,0,3,2,82800.0,80050.81,139676.24877631577,140596.25071904127,1,2
137121.89788235293,2,4,0,3,2,64400.0,80050.81,139676.24877631577,140596.25071904127,1,2
137121.89788235293,3,4,100,3,2,141312.0,131362.87584615385,139676.24877631577,140596.25071904127,3,2
137121.89788235293,3,4,100,3,2,98256.0,131362.87584615385,139676.24877631577,140596.25071904127,3,2
137121.89788235293,1,4,0,3,2,115000.0,131362.87584615385,139676.24877631577,140596.25071904127,3,2
137121.89788235293,1,4,0,3,2,82800.0,131362.87584615385,139676.24877631577,140596.25071904127,3,2
137121.89788235293,2,4,100,3,2,170200.0,148317.05951219512,139676.24877631577,140596.25071904127,1,2
137121.89788235293,2,4,100,3,2,115000.0,148317.05951219512,139676.24877631577,140596.25071904127,1,2
137121.89788235293,3,4,100,3,2,116840.0,100018.92895424837,139676.24877631577,140596.25071904127,3,2
137121.89788235293,3,4,100,3,2,86480.0,100018.92895424837,139676.24877631577,140596.25071904127,3,2
137121.89788235293,3,4,0,3,2,193706.0,129600.18423809524,139676.24877631577,140596.25071904127,1,2
137121.89788235293,3,4,0,3,2,141036.0,129600.18423809524,139676.24877631577,140596.25071904127,1,2
137121.89788235293,2,4,100,3,2,184000.0,129600.18423809524,139676.24877631577,140596.25071904127,1,2
137121.89788235293,2,4,100,3,2,138000.0,129600.18423809524,139676.24877631577,140596.25071904127,1,2
137121.89788235293,3,4,100,3,2,148580.0,100018.92895424837,139676.24877631577,140596.25071904127,3,2
137121.89788235293,3,4,100,3,2,109940.0,100018.92895424837,139676.24877631577,140596.25071904127,3,2
137121.89788235293,3,4,0,3,2,161000.0,100018.92895424837,139676.24877631577,140596.25071904127,3,2
137121.89788235293,3,4,0,3,2,133400.0,100018.92895424837,139676.24877631577,140596.25071904127,3,2
137121.89788235293,3,4,0,3,2,161000.0,129600.18423809524,139676.24877631577,140596.25071904127,1,2
137121.89788235293,3,4,0,3,2,136850.0,129600.18423809524,139676.24877631577,140596.25071904127,1,2
137121.89788235293,3,4,0,3,2,96600.0,87400.0,139676.24877631577,140596.25071904127,3,2
137121.89788235293,3,4,0,3,2,78200.0,87400.0,139676.24877631577,140596.25071904127,3,2
137121.89788235293,3,4,0,3,2,197800.0,148317.05951219512,139676.24877631577,140596.25071904127,1,2
137121.89788235293,3,4,0,3,2,134596.0,148317.05951219512,139676.24877631577,140596.25071904127,1,2
137121.89788235293,1,22,100,18,3,197448.56,125732.80363636365,81225.69928571429,87190.47,4,2
137121.89788235293,2,23,100,16,2,66240.0,131362.87584615385,89379.012,84963.012,3,2
137121.89788235293,2,23,100,16,2,55200.0,131362.87584615385,89379.012,84963.012,3,2
137121.89788235293,3,4,0,3,2,141128.0,142315.46851211073,139676.24877631577,140596.25071904127,4,2
137121.89788235293,3,4,0,3,2,112884.0,142315.46851211073,139676.24877631577,140596.25071904127,4,2
137121.89788235293,2,4,0,3,2,239200.0,131362.87584615385,139676.24877631577,140596.25071904127,3,2
137121.89788235293,2,4,0,3,2,161000.0,131362.87584615385,139676.24877631577,140596.25071904127,3,2
137121.89788235293,3,4,100,3,2,171396.0,129600.18423809524,139676.24877631577,140596.25071904127,1,2
137121.89788235293,3,4,100,3,2,113988.0,129600.18423809524,139676.24877631577,140596.25071904127,1,2
137121.89788235293,2,4,100,3,2,312800.0,148317.05951219512,139676.24877631577,140596.25071904127,1,2
137121.89788235293,2,4,100,3,2,138000.0,148317.05951219512,139676.24877631577,140596.25071904127,1,2
137121.89788235293,3,4,0,3,2,141128.0,142315.46851211073,139676.24877631577,140596.25071904127,4,2
137121.89788235293,3,4,0,3,2,112884.0,142315.46851211073,139676.24877631577,140596.25071904127,4,2
137121.89788235293,2,4,0,3,2,230000.0,131362.87584615385,139676.24877631577,140596.25071904127,3,2
137121.89788235293,2,4,0,3,2,161000.0,131362.87584615385,139676.24877631577,140596.25071904127,3,2
137121.89788235293,2,39,50,28,2,59234.200000000004,129600.18423809524,60847.63647058824,56573.100000000006,1,2
137121.89788235293,3,4,0,3,2,171028.0,100018.92895424837,139676.24877631577,140596.25071904127,3,2
137121.89788235293,3,4,0,3,2,111964.0,100018.92895424837,139676.24877631577,140596.25071904127,3,2
137121.89788235293,3,4,0,3,2,141312.0,100018.92895424837,139676.24877631577,140596.25071904127,3,2
137121.89788235293,3,4,0,3,2,98256.0,100018.92895424837,139676.24877631577,140596.25071904127,3,2
137121.89788235293,3,35,50,21,2,46000.0,57509.200000000004,73630.75428571428,59800.0,3,1
137121.89788235293,1,14,100,3,3,92000.0,100018.92895424837,139676.24877631577,94760.0,3,2
137121.89788235293,3,4,0,3,2,227700.0,142315.46851211073,139676.24877631577,140596.25071904127,4,2
137121.89788235293,3,4,0,3,2,158424.0,142315.46851211073,139676.24877631577,140596.25071904127,4,2
137121.89788235293,4,4,100,3,2,285200.0,131362.87584615385,139676.24877631577,140596.25071904127,3,2
137121.89788235293,4,4,100,3,2,219880.0,131362.87584615385,139676.24877631577,140596.25071904127,3,2
137121.89788235293,3,4,0,3,2,115000.0,100018.92895424837,139676.24877631577,140596.25071904127,3,2
137121.89788235293,3,4,0,3,2,101200.0,100018.92895424837,139676.24877631577,140596.25071904127,3,2
137121.89788235293,1,4,0,3,2,138000.0,100018.92895424837,139676.24877631577,140596.25071904127,3,2
137121.89788235293,1,4,0,3,2,92000.0,100018.92895424837,139676.24877631577,140596.25071904127,3,2
137121.89788235293,3,4,0,3,2,137149.92,129600.18423809524,139676.24877631577,140596.25071904127,1,2
137121.89788235293,3,4,0,3,2,75775.8,129600.18423809524,139676.24877631577,140596.25071904127,1,2
137121.89788235293,2,4,0,3,2,134320.0,131362.87584615385,139676.24877631577,140596.25071904127,3,2
137121.89788235293,2,4,0,3,2,69000.0,131362.87584615385,139676.24877631577,140596.25071904127,3,2
137121.89788235293,3,4,0,3,2,128340.0,142315.46851211073,139676.24877631577,140596.25071904127,4,2
137121.89788235293,3,4,0,3,2,100648.0,142315.46851211073,139676.24877631577,140596.25071904127,4,2
137121.89788235293,3,4,0,3,2,128340.0,131362.87584615385,139676.24877631577,140596.25071904127,3,2
137121.89788235293,3,4,0,3,2,100648.0,131362.87584615385,139676.24877631577,140596.25071904127,3,2
137121.89788235293,2,4,0,3,2,137632.0,131362.87584615385,139676.24877631577,140596.25071904127,3,2
137121.89788235293,2,4,0,3,2,93840.0,131362.87584615385,139676.24877631577,140596.25071904127,3,2
137121.89788235293,2,24,0,19,2,89440.56,100018.92895424837,79938.8481395349,80029.25748502994,3,2
137121.89788235293,2,24,0,19,2,44720.28,100018.92895424837,79938.8481395349,80029.25748502994,3,2
137121.89788235293,3,4,0,3,2,231840.0,131362.87584615385,139676.24877631577,140596.25071904127,3,2
137121.89788235293,3,4,0,3,2,118680.0,131362.87584615385,139676.24877631577,140596.25071904127,3,2
137121.89788235293,3,4,0,3,2,87400.0,100018.92895424837,139676.24877631577,140596.25071904127,3,2
137121.89788235293,3,4,0,3,2,78660.0,100018.92895424837,139676.24877631577,140596.25071904127,3,2
137121.89788235293,3,4,0,3,2,171028.0,100018.92895424837,139676.24877631577,140596.25071904127,3,2
137121.89788235293,3,4,0,3,2,111964.0,100018.92895424837,139676.24877631577,140596.25071904127,3,2
137121.89788235293,1,4,0,3,2,138000.0,148317.05951219512,139676.24877631577,140596.25071904127,1,2
137121.89788235293,1,4,0,3,2,92000.0,148317.05951219512,139676.24877631577,140596.25071904127,1,2
137121.89788235293,2,4,0,3,2,133400.0,131362.87584615385,139676.24877631577,140596.25071904127,3,2
137121.89788235293,2,4,0,3,2,115000.0,131362.87584615385,139676.24877631577,140596.25071904127,3,2
137121.89788235293,2,4,100,3,2,138000.0,129600.18423809524,139676.24877631577,140596.25071904127,1,2
137121.89788235293,2,4,100,3,2,89930.0,129600.18423809524,139676.24877631577,140596.25071904127,1,2
137121.89788235293,3,4,0,3,2,184920.0,129600.18423809524,139676.24877631577,140596.25071904127,1,2
137121.89788235293,3,4,0,3,2,112240.0,129600.18423809524,139676.24877631577,140596.25071904127,1,2
137121.89788235293,3,4,0,3,2,231840.0,131362.87584615385,139676.24877631577,140596.25071904127,3,2
137121.89788235293,3,4,0,3,2,118680.0,131362.87584615385,139676.24877631577,140596.25071904127,3,2
137121.89788235293,3,4,100,3,2,110400.0,100018.92895424837,139676.24877631577,140596.25071904127,3,2
137121.89788235293,3,4,100,3,2,69000.0,100018.92895424837,139676.24877631577,140596.25071904127,3,2
137121.89788235293,2,4,100,3,2,107630.8,129600.18423809524,139676.24877631577,140596.25071904127,1,2
137121.89788235293,2,4,100,3,2,76286.40000000001,129600.18423809524,139676.24877631577,140596.25071904127,1,2
137121.89788235293,3,4,0,3,2,171028.0,129600.18423809524,139676.24877631577,140596.25071904127,1,2
137121.89788235293,3,4,0,3,2,118956.0,129600.18423809524,139676.24877631577,140596.25071904127,1,2
137121.89788235293,2,4,0,3,1,184000.0,150162.47076923077,139676.24877631577,140596.25071904127,4,2
137121.89788235293,2,4,0,3,1,115000.0,150162.47076923077,139676.24877631577,140596.25071904127,4,2
137121.89788235293,3,4,0,3,2,184920.0,129600.18423809524,139676.24877631577,140596.25071904127,1,2
137121.89788235293,3,4,0,3,2,112240.0,129600.18423809524,139676.24877631577,140596.25071904127,1,2
137121.89788235293,3,4,0,3,2,188140.0,142315.46851211073,139676.24877631577,140596.25071904127,4,2
137121.89788235293,3,4,0,3,2,130824.0,142315.46851211073,139676.24877631577,140596.25071904127,4,2
137121.89788235293,3,4,0,3,2,142600.0,107284.27724137931,139676.24877631577,140596.25071904127,0,2
137121.89788235293,3,4,0,3,2,128800.0,107284.27724137931,139676.24877631577,140596.25071904127,0,2
137121.89788235293,2,4,0,3,2,189446.4,131570.87272727274,139676.24877631577,140596.25071904127,4,2
137121.89788235293,2,4,0,3,2,157872.0,131570.87272727274,139676.24877631577,140596.25071904127,4,2
137121.89788235293,3,4,100,3,2,111780.0,131362.87584615385,139676.24877631577,140596.25071904127,3,2
137121.89788235293,3,4,100,3,2,71760.0,131362.87584615385,139676.24877631577,140596.25071904127,3,2
137121.89788235293,2,4,0,3,2,141680.0,131362.87584615385,139676.24877631577,140596.25071904127,3,2
137121.89788235293,2,4,0,3,2,106720.0,131362.87584615385,139676.24877631577,140596.25071904127,3,2
137121.89788235293,3,4,0,3,2,174800.0,129600.18423809524,139676.24877631577,140596.25071904127,1,2
137121.89788235293,3,4,0,3,2,125120.0,129600.18423809524,139676.24877631577,140596.25071904127,1,2
137121.89788235293,2,24,100,19,2,72670.8,100018.92895424837,79938.8481395349,80029.25748502994,3,2
137121.89788235293,2,24,100,19,2,40304.28,100018.92895424837,79938.8481395349,80029.25748502994,3,2
137121.89788235293,3,4,0,3,2,165600.0,100018.92895424837,139676.24877631577,140596.25071904127,3,2
137121.89788235293,3,4,0,3,2,101200.0,100018.92895424837,139676.24877631577,140596.25071904127,3,2
137121.89788235293,3,4,100,3,2,253276.0,129600.18423809524,139676.24877631577,140596.25071904127,1,2
